countyfips,countyname,statename,year,month,day_endofweek,weekof,job_posting_type,indexed_change_relative_to_jan_2020
53005,Benton,Washington,2023,5,12,2023-05-12,requiring low preparation,.
53005,Benton,Washington,2023,5,12,2023-05-12,requiring high preparation,.
53005,Benton,Washington,2023,5,19,2023-05-19,all,.
53005,Benton,Washington,2023,5,19,2023-05-19,requiring low preparation,.
53005,Benton,Washington,2023,5,19,2023-05-19,requiring high preparation,.
53005,Benton,Washington,2023,5,26,2023-05-26,all,.
53005,Benton,Washington,2023,5,26,2023-05-26,requiring low preparation,.
53005,Benton,Washington,2023,5,26,2023-05-26,requiring high preparation,.
53005,Benton,Washington,2023,6,2,2023-06-02,all,.
53005,Benton,Washington,2023,6,2,2023-06-02,requiring low preparation,.
53005,Benton,Washington,2023,6,2,2023-06-02,requiring high preparation,.
53005,Benton,Washington,2023,6,9,2023-06-09,all,.
53005,Benton,Washington,2023,6,9,2023-06-09,requiring low preparation,.
53005,Benton,Washington,2023,6,9,2023-06-09,requiring high preparation,.
53005,Benton,Washington,2023,6,16,2023-06-16,all,.
53005,Benton,Washington,2023,6,16,2023-06-16,requiring low preparation,.
53005,Benton,Washington,2023,6,16,2023-06-16,requiring high preparation,.
53005,Benton,Washington,2023,6,23,2023-06-23,all,.
53005,Benton,Washington,2023,6,23,2023-06-23,requiring low preparation,.
53005,Benton,Washington,2023,6,23,2023-06-23,requiring high preparation,.
53005,Benton,Washington,2023,6,30,2023-06-30,all,.
53005,Benton,Washington,2023,6,30,2023-06-30,requiring low preparation,.
53005,Benton,Washington,2023,6,30,2023-06-30,requiring high preparation,.
53005,Benton,Washington,2023,7,7,2023-07-07,all,.
53005,Benton,Washington,2023,7,7,2023-07-07,requiring low preparation,.
53005,Benton,Washington,2023,7,7,2023-07-07,requiring high preparation,.
53005,Benton,Washington,2023,7,14,2023-07-14,all,.
53005,Benton,Washington,2023,7,14,2023-07-14,requiring low preparation,.
53005,Benton,Washington,2023,7,14,2023-07-14,requiring high preparation,.
53005,Benton,Washington,2023,7,21,2023-07-21,all,.
53005,Benton,Washington,2023,7,21,2023-07-21,requiring low preparation,.
53005,Benton,Washington,2023,7,21,2023-07-21,requiring high preparation,.
53005,Benton,Washington,2023,7,28,2023-07-28,all,.
53005,Benton,Washington,2023,7,28,2023-07-28,requiring low preparation,.
53005,Benton,Washington,2023,7,28,2023-07-28,requiring high preparation,.
53005,Benton,Washington,2023,8,4,2023-08-04,all,.
53005,Benton,Washington,2023,8,4,2023-08-04,requiring low preparation,.
53005,Benton,Washington,2023,8,4,2023-08-04,requiring high preparation,.
53005,Benton,Washington,2023,8,11,2023-08-11,all,.
53005,Benton,Washington,2023,8,11,2023-08-11,requiring low preparation,.
53005,Benton,Washington,2023,8,11,2023-08-11,requiring high preparation,.
53005,Benton,Washington,2023,8,18,2023-08-18,all,.
53005,Benton,Washington,2023,8,18,2023-08-18,requiring low preparation,.
53005,Benton,Washington,2023,8,18,2023-08-18,requiring high preparation,.
53005,Benton,Washington,2023,8,25,2023-08-25,all,.
53005,Benton,Washington,2023,8,25,2023-08-25,requiring low preparation,.
53005,Benton,Washington,2023,8,25,2023-08-25,requiring high preparation,.
53005,Benton,Washington,2023,9,1,2023-09-01,all,.
53005,Benton,Washington,2023,9,1,2023-09-01,requiring low preparation,.
53005,Benton,Washington,2023,9,1,2023-09-01,requiring high preparation,.
53005,Benton,Washington,2023,9,8,2023-09-08,all,.
53005,Benton,Washington,2023,9,8,2023-09-08,requiring low preparation,.
53005,Benton,Washington,2023,9,8,2023-09-08,requiring high preparation,.
53005,Benton,Washington,2023,9,15,2023-09-15,all,.
53005,Benton,Washington,2023,9,15,2023-09-15,requiring low preparation,.
53005,Benton,Washington,2023,9,15,2023-09-15,requiring high preparation,.
53005,Benton,Washington,2023,9,22,2023-09-22,all,.
53005,Benton,Washington,2023,9,22,2023-09-22,requiring low preparation,.
53005,Benton,Washington,2023,9,22,2023-09-22,requiring high preparation,.
53005,Benton,Washington,2023,9,29,2023-09-29,all,.
53005,Benton,Washington,2023,9,29,2023-09-29,requiring low preparation,.
53005,Benton,Washington,2023,9,29,2023-09-29,requiring high preparation,.
53005,Benton,Washington,2023,10,6,2023-10-06,all,.
53005,Benton,Washington,2023,10,6,2023-10-06,requiring low preparation,.
53005,Benton,Washington,2023,10,6,2023-10-06,requiring high preparation,.
53005,Benton,Washington,2023,10,13,2023-10-13,all,.
53005,Benton,Washington,2023,10,13,2023-10-13,requiring low preparation,.
53005,Benton,Washington,2023,10,13,2023-10-13,requiring high preparation,.
53005,Benton,Washington,2023,10,20,2023-10-20,all,.
53005,Benton,Washington,2023,10,20,2023-10-20,requiring low preparation,.
53005,Benton,Washington,2023,10,20,2023-10-20,requiring high preparation,.
53005,Benton,Washington,2023,10,27,2023-10-27,all,.
53005,Benton,Washington,2023,10,27,2023-10-27,requiring low preparation,.
53005,Benton,Washington,2023,10,27,2023-10-27,requiring high preparation,.
53005,Benton,Washington,2023,11,3,2023-11-03,all,.
53005,Benton,Washington,2023,11,3,2023-11-03,requiring low preparation,.
53005,Benton,Washington,2023,11,3,2023-11-03,requiring high preparation,.
53005,Benton,Washington,2023,11,10,2023-11-10,all,.
53005,Benton,Washington,2023,11,10,2023-11-10,requiring low preparation,.
53005,Benton,Washington,2023,11,10,2023-11-10,requiring high preparation,.
53005,Benton,Washington,2023,11,17,2023-11-17,all,.
53005,Benton,Washington,2023,11,17,2023-11-17,requiring low preparation,.
53005,Benton,Washington,2023,11,17,2023-11-17,requiring high preparation,.
53005,Benton,Washington,2023,11,24,2023-11-24,all,.
53005,Benton,Washington,2023,11,24,2023-11-24,requiring low preparation,.
53005,Benton,Washington,2023,11,24,2023-11-24,requiring high preparation,.
53005,Benton,Washington,2023,12,1,2023-12-01,all,.
53005,Benton,Washington,2023,12,1,2023-12-01,requiring low preparation,.
53005,Benton,Washington,2023,12,1,2023-12-01,requiring high preparation,.
53005,Benton,Washington,2023,12,8,2023-12-08,all,.
53005,Benton,Washington,2023,12,8,2023-12-08,requiring low preparation,.
53005,Benton,Washington,2023,12,8,2023-12-08,requiring high preparation,.
53005,Benton,Washington,2023,12,15,2023-12-15,all,.
53005,Benton,Washington,2023,12,15,2023-12-15,requiring low preparation,.
53005,Benton,Washington,2023,12,15,2023-12-15,requiring high preparation,.
53005,Benton,Washington,2023,12,22,2023-12-22,all,.
53005,Benton,Washington,2023,12,22,2023-12-22,requiring low preparation,.
53005,Benton,Washington,2023,12,22,2023-12-22,requiring high preparation,.
53005,Benton,Washington,2023,12,29,2023-12-29,all,.
53005,Benton,Washington,2023,12,29,2023-12-29,requiring low preparation,.
53005,Benton,Washington,2023,12,29,2023-12-29,requiring high preparation,.
53005,Benton,Washington,2024,1,5,2024-01-05,all,.
53005,Benton,Washington,2024,1,5,2024-01-05,requiring low preparation,.
53005,Benton,Washington,2024,1,5,2024-01-05,requiring high preparation,.
53005,Benton,Washington,2024,1,12,2024-01-12,all,.
53005,Benton,Washington,2024,1,12,2024-01-12,requiring low preparation,.
53005,Benton,Washington,2024,1,12,2024-01-12,requiring high preparation,.
53005,Benton,Washington,2024,1,19,2024-01-19,all,.
53005,Benton,Washington,2024,1,19,2024-01-19,requiring low preparation,.
53005,Benton,Washington,2024,1,19,2024-01-19,requiring high preparation,.
53005,Benton,Washington,2024,1,26,2024-01-26,all,.
53005,Benton,Washington,2024,1,26,2024-01-26,requiring low preparation,.
53005,Benton,Washington,2024,1,26,2024-01-26,requiring high preparation,.
53005,Benton,Washington,2024,2,2,2024-02-02,all,.
53005,Benton,Washington,2024,2,2,2024-02-02,requiring low preparation,.
53005,Benton,Washington,2024,2,2,2024-02-02,requiring high preparation,.
53005,Benton,Washington,2024,2,9,2024-02-09,all,.
53005,Benton,Washington,2024,2,9,2024-02-09,requiring low preparation,.
53005,Benton,Washington,2024,2,9,2024-02-09,requiring high preparation,.
53005,Benton,Washington,2024,2,16,2024-02-16,all,.
53005,Benton,Washington,2024,2,16,2024-02-16,requiring low preparation,.
53005,Benton,Washington,2024,2,16,2024-02-16,requiring high preparation,.
53005,Benton,Washington,2024,2,23,2024-02-23,all,.
53005,Benton,Washington,2024,2,23,2024-02-23,requiring low preparation,.
53005,Benton,Washington,2024,2,23,2024-02-23,requiring high preparation,.
53005,Benton,Washington,2024,3,1,2024-03-01,all,.
53005,Benton,Washington,2024,3,1,2024-03-01,requiring low preparation,.
53005,Benton,Washington,2024,3,1,2024-03-01,requiring high preparation,.
53005,Benton,Washington,2024,3,8,2024-03-08,all,.
53005,Benton,Washington,2024,3,8,2024-03-08,requiring low preparation,.
53005,Benton,Washington,2024,3,8,2024-03-08,requiring high preparation,.
53005,Benton,Washington,2024,3,15,2024-03-15,all,.
53005,Benton,Washington,2024,3,15,2024-03-15,requiring low preparation,.
53005,Benton,Washington,2024,3,15,2024-03-15,requiring high preparation,.
53005,Benton,Washington,2024,3,22,2024-03-22,all,.
53005,Benton,Washington,2024,3,22,2024-03-22,requiring low preparation,.
53005,Benton,Washington,2024,3,22,2024-03-22,requiring high preparation,.
53005,Benton,Washington,2024,3,29,2024-03-29,all,.
53005,Benton,Washington,2024,3,29,2024-03-29,requiring low preparation,.
53005,Benton,Washington,2024,3,29,2024-03-29,requiring high preparation,.
53005,Benton,Washington,2024,4,5,2024-04-05,all,.
53005,Benton,Washington,2024,4,5,2024-04-05,requiring low preparation,.
53005,Benton,Washington,2024,4,5,2024-04-05,requiring high preparation,.
53005,Benton,Washington,2024,4,12,2024-04-12,all,.
53005,Benton,Washington,2024,4,12,2024-04-12,requiring low preparation,.
53005,Benton,Washington,2024,4,12,2024-04-12,requiring high preparation,.
53005,Benton,Washington,2024,4,19,2024-04-19,all,.
53005,Benton,Washington,2024,4,19,2024-04-19,requiring low preparation,.
53005,Benton,Washington,2024,4,19,2024-04-19,requiring high preparation,.
53005,Benton,Washington,2024,4,26,2024-04-26,all,.
53005,Benton,Washington,2024,4,26,2024-04-26,requiring low preparation,.
53005,Benton,Washington,2024,4,26,2024-04-26,requiring high preparation,.
53005,Benton,Washington,2024,5,3,2024-05-03,all,.
53005,Benton,Washington,2024,5,3,2024-05-03,requiring low preparation,.
53005,Benton,Washington,2024,5,3,2024-05-03,requiring high preparation,.
53005,Benton,Washington,2024,5,10,2024-05-10,all,.
53005,Benton,Washington,2024,5,10,2024-05-10,requiring low preparation,.
53005,Benton,Washington,2024,5,10,2024-05-10,requiring high preparation,.
53005,Benton,Washington,2024,5,17,2024-05-17,all,.
53005,Benton,Washington,2024,5,17,2024-05-17,requiring low preparation,.
53005,Benton,Washington,2024,5,17,2024-05-17,requiring high preparation,.
53005,Benton,Washington,2024,5,24,2024-05-24,all,.
53005,Benton,Washington,2024,5,24,2024-05-24,requiring low preparation,.
53005,Benton,Washington,2024,5,24,2024-05-24,requiring high preparation,.
53005,Benton,Washington,2024,5,31,2024-05-31,all,.
53005,Benton,Washington,2024,5,31,2024-05-31,requiring low preparation,.
53005,Benton,Washington,2024,5,31,2024-05-31,requiring high preparation,.
53005,Benton,Washington,2024,6,7,2024-06-07,all,.
53005,Benton,Washington,2024,6,7,2024-06-07,requiring low preparation,.
53005,Benton,Washington,2024,6,7,2024-06-07,requiring high preparation,.
53005,Benton,Washington,2024,6,14,2024-06-14,all,.
53005,Benton,Washington,2024,6,14,2024-06-14,requiring low preparation,.
53005,Benton,Washington,2024,6,14,2024-06-14,requiring high preparation,.
53005,Benton,Washington,2024,6,21,2024-06-21,all,.
53005,Benton,Washington,2024,6,21,2024-06-21,requiring low preparation,.
53005,Benton,Washington,2024,6,21,2024-06-21,requiring high preparation,.
53005,Benton,Washington,2024,6,28,2024-06-28,all,.
53005,Benton,Washington,2024,6,28,2024-06-28,requiring low preparation,.
53005,Benton,Washington,2024,6,28,2024-06-28,requiring high preparation,.
53005,Benton,Washington,2024,7,5,2024-07-05,all,.
53005,Benton,Washington,2024,7,5,2024-07-05,requiring low preparation,.
53005,Benton,Washington,2024,7,5,2024-07-05,requiring high preparation,.
53005,Benton,Washington,2024,7,12,2024-07-12,all,.
53005,Benton,Washington,2024,7,12,2024-07-12,requiring low preparation,.
53005,Benton,Washington,2024,7,12,2024-07-12,requiring high preparation,.
53005,Benton,Washington,2024,7,19,2024-07-19,all,.
53005,Benton,Washington,2024,7,19,2024-07-19,requiring low preparation,.
53005,Benton,Washington,2024,7,19,2024-07-19,requiring high preparation,.
53005,Benton,Washington,2024,7,26,2024-07-26,all,.
53005,Benton,Washington,2024,7,26,2024-07-26,requiring low preparation,.
53005,Benton,Washington,2024,7,26,2024-07-26,requiring high preparation,.
53005,Benton,Washington,2024,8,2,2024-08-02,all,.
53005,Benton,Washington,2024,8,2,2024-08-02,requiring low preparation,.
53005,Benton,Washington,2024,8,2,2024-08-02,requiring high preparation,.
53005,Benton,Washington,2024,8,9,2024-08-09,all,.
53005,Benton,Washington,2024,8,9,2024-08-09,requiring low preparation,.
53005,Benton,Washington,2024,8,9,2024-08-09,requiring high preparation,.
53005,Benton,Washington,2024,8,16,2024-08-16,all,.
53005,Benton,Washington,2024,8,16,2024-08-16,requiring low preparation,.
53005,Benton,Washington,2024,8,16,2024-08-16,requiring high preparation,.
53005,Benton,Washington,2024,8,23,2024-08-23,all,.
53005,Benton,Washington,2024,8,23,2024-08-23,requiring low preparation,.
53005,Benton,Washington,2024,8,23,2024-08-23,requiring high preparation,.
53005,Benton,Washington,2024,8,30,2024-08-30,all,.
53005,Benton,Washington,2024,8,30,2024-08-30,requiring low preparation,.
53005,Benton,Washington,2024,8,30,2024-08-30,requiring high preparation,.
53005,Benton,Washington,2024,9,6,2024-09-06,all,.
53005,Benton,Washington,2024,9,6,2024-09-06,requiring low preparation,.
53005,Benton,Washington,2024,9,6,2024-09-06,requiring high preparation,.
53005,Benton,Washington,2024,9,13,2024-09-13,all,.
53005,Benton,Washington,2024,9,13,2024-09-13,requiring low preparation,.
53005,Benton,Washington,2024,9,13,2024-09-13,requiring high preparation,.
53005,Benton,Washington,2024,9,20,2024-09-20,all,.
53005,Benton,Washington,2024,9,20,2024-09-20,requiring low preparation,.
53005,Benton,Washington,2024,9,20,2024-09-20,requiring high preparation,.
53005,Benton,Washington,2024,9,27,2024-09-27,all,.
53005,Benton,Washington,2024,9,27,2024-09-27,requiring low preparation,.
53005,Benton,Washington,2024,9,27,2024-09-27,requiring high preparation,.
53005,Benton,Washington,2024,10,4,2024-10-04,all,.
53005,Benton,Washington,2024,10,4,2024-10-04,requiring low preparation,.
53005,Benton,Washington,2024,10,4,2024-10-04,requiring high preparation,.
53005,Benton,Washington,2024,10,11,2024-10-11,all,.
53005,Benton,Washington,2024,10,11,2024-10-11,requiring low preparation,.
53005,Benton,Washington,2024,10,11,2024-10-11,requiring high preparation,.
53005,Benton,Washington,2024,10,18,2024-10-18,all,.
53005,Benton,Washington,2024,10,18,2024-10-18,requiring low preparation,.
53005,Benton,Washington,2024,10,18,2024-10-18,requiring high preparation,.
53005,Benton,Washington,2024,10,25,2024-10-25,all,.
53005,Benton,Washington,2024,10,25,2024-10-25,requiring low preparation,.
53005,Benton,Washington,2024,10,25,2024-10-25,requiring high preparation,.
53005,Benton,Washington,2024,11,1,2024-11-01,all,.
53005,Benton,Washington,2024,11,1,2024-11-01,requiring low preparation,.
53005,Benton,Washington,2024,11,1,2024-11-01,requiring high preparation,.
53005,Benton,Washington,2024,11,8,2024-11-08,all,.
53005,Benton,Washington,2024,11,8,2024-11-08,requiring low preparation,.
53005,Benton,Washington,2024,11,8,2024-11-08,requiring high preparation,.
53005,Benton,Washington,2024,11,15,2024-11-15,all,.
53005,Benton,Washington,2024,11,15,2024-11-15,requiring low preparation,.
53005,Benton,Washington,2024,11,15,2024-11-15,requiring high preparation,.
53005,Benton,Washington,2024,11,22,2024-11-22,all,.
53005,Benton,Washington,2024,11,22,2024-11-22,requiring low preparation,.
53005,Benton,Washington,2024,11,22,2024-11-22,requiring high preparation,.
53005,Benton,Washington,2024,11,29,2024-11-29,all,.
53005,Benton,Washington,2024,11,29,2024-11-29,requiring low preparation,.
53005,Benton,Washington,2024,11,29,2024-11-29,requiring high preparation,.
53005,Benton,Washington,2024,12,6,2024-12-06,all,.
53005,Benton,Washington,2024,12,6,2024-12-06,requiring low preparation,.
53005,Benton,Washington,2024,12,6,2024-12-06,requiring high preparation,.
53005,Benton,Washington,2024,12,13,2024-12-13,all,.
53005,Benton,Washington,2024,12,13,2024-12-13,requiring low preparation,.
53005,Benton,Washington,2024,12,13,2024-12-13,requiring high preparation,.
53005,Benton,Washington,2024,12,20,2024-12-20,all,.
53005,Benton,Washington,2024,12,20,2024-12-20,requiring low preparation,.
53005,Benton,Washington,2024,12,20,2024-12-20,requiring high preparation,.
53005,Benton,Washington,2024,12,27,2024-12-27,all,.
53005,Benton,Washington,2024,12,27,2024-12-27,requiring low preparation,.
53005,Benton,Washington,2024,12,27,2024-12-27,requiring high preparation,.
53005,Benton,Washington,2025,1,3,2025-01-03,all,.
53005,Benton,Washington,2025,1,3,2025-01-03,requiring low preparation,.
53005,Benton,Washington,2025,1,3,2025-01-03,requiring high preparation,.
